,age,workclass,fnlwgt,education,education_num,martial_status,occupation,RelationShip,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income_class,age-binned,fnlwgt-binned,education_num-binned,capital_gain-binned,capital_loss-binned,hours_per_week-binned
4728,50, Private,176773, Preschool,1, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,40, Haiti, <=50K.,Advanced_workclass,class1,education1,capital_gain1,capital_loss1,hours4
4729,37, Self-emp-not-inc,98941, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,7688,0,50, United-States, >50K.,mid_workclass,class1,education10,capital_gain1,capital_loss1,hours5
4730,20, Private,217467, HS-grad,9, Never-married, Machine-op-inspct, Other-relative, White, Male,0,0,40, United-States, <=50K.,starter_workclass,class1,education6,capital_gain1,capital_loss1,hours4
4731,46, Self-emp-not-inc,97176, Some-college,10, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,50, United-States, <=50K.,senior_workclass,class1,education6,capital_gain1,capital_loss1,hours5
4732,28, Private,230503, Some-college,10, Never-married, Tech-support, Unmarried, White, Female,0,0,40, United-States, <=50K.,junior work_class,class1,education6,capital_gain1,capital_loss1,hours4
4733,32, Private,227321, Some-college,10, Separated, Other-service, Not-in-family, White, Female,0,0,38, United-States, <=50K.,junior work_class,class1,education6,capital_gain1,capital_loss1,hours4
4734,20, Private,199698, 9th,5, Never-married, Transport-moving, Unmarried, White, Male,0,0,35, United-States, <=50K.,starter_workclass,class1,education3,capital_gain1,capital_loss1,hours4
4735,38, Local-gov,347491, Bachelors,13, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K.,mid_workclass,class2,education8,capital_gain1,capital_loss1,hours4
4736,36, Private,103925, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,45, Germany, <=50K.,mid_workclass,class1,education8,capital_gain1,capital_loss1,hours5
4737,30, Private,124569, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,16, United-States, <=50K.,junior work_class,class1,education9,capital_gain1,capital_loss1,hours2
4738,35, Private,80680, Masters,14, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,45, United-States, >50K.,mid_workclass,class1,education9,capital_gain1,capital_loss1,hours5
4739,30, State-gov,119197, Masters,14, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, United-States, <=50K.,junior work_class,class1,education9,capital_gain1,capital_loss1,hours5
4740,56, Private,147055, 9th,5, Divorced, Protective-serv, Not-in-family, White, Male,0,0,40, United-States, <=50K.,Advanced_workclass,class1,education3,capital_gain1,capital_loss1,hours4
4741,30, Private,316470, 9th,5, Married-spouse-absent, Farming-fishing, Not-in-family, White, Male,0,0,40, Mexico, <=50K.,junior work_class,class2,education3,capital_gain1,capital_loss1,hours4
4742,64, Private,260082, 1st-4th,2, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Cuba, <=50K.,diminishing_workclass,class1,education1,capital_gain1,capital_loss1,hours4
4743,21,Private,228960, Some-college,10, Never-married,Prof-specialty, Own-child, White, Female,0,0,20, United-States, <=50K.,starter_workclass,class1,education6,capital_gain1,capital_loss1,hours2
4744,17,Private,256496, 10th,6, Never-married,Prof-specialty, Own-child, White, Male,0,0,35, United-States, <=50K.,starter_workclass,class1,education4,capital_gain1,capital_loss1,hours4
4745,49, Private,133351, HS-grad,9, Married-civ-spouse, Craft-repair, Wife, Black, Female,0,0,40, United-States, <=50K.,senior_workclass,class1,education6,capital_gain1,capital_loss1,hours4
4746,37, Private,151835, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40,United-States, >50K.,mid_workclass,class1,education8,capital_gain1,capital_loss1,hours4
4747,52,Private,224793, Bachelors,13, Widowed,Prof-specialty, Not-in-family, White, Female,0,0,8, United-States, <=50K.,Advanced_workclass,class1,education8,capital_gain1,capital_loss1,hours1
4748,55, Private,101480, HS-grad,9, Married-civ-spouse, Other-service, Other-relative, White, Female,0,0,33, United-States, <=50K.,Advanced_workclass,class1,education6,capital_gain1,capital_loss1,hours4
4749,24, Private,138719, 11th,7, Never-married, Sales, Own-child, Black, Female,0,0,20, United-States, <=50K.,starter_workclass,class1,education4,capital_gain1,capital_loss1,hours2
4750,23, Private,129121, HS-grad,9, Divorced, Sales, Not-in-family, White, Female,0,0,30, United-States, <=50K.,starter_workclass,class1,education6,capital_gain1,capital_loss1,hours3
4751,31, Private,401069, Some-college,10, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,39, United-States, <=50K.,junior work_class,class2,education6,capital_gain1,capital_loss1,hours4
4752,17,Private,188758, 10th,6, Never-married,Prof-specialty, Own-child, White, Male,0,0,14, United-States, <=50K.,starter_workclass,class1,education4,capital_gain1,capital_loss1,hours2
4753,50, Private,191598, HS-grad,9, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,1980,38, United-States, <=50K.,Advanced_workclass,class1,education6,capital_gain1,capital_loss5,hours4
4754,33, Private,330715, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,55, United-States, <=50K.,junior work_class,class2,education6,capital_gain1,capital_loss1,hours6
4755,24, Private,284317, Bachelors,13, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K.,starter_workclass,class1,education8,capital_gain1,capital_loss1,hours4
4756,37, Private,393673, 12th,8, Married-civ-spouse, Other-service, Wife, White, Female,0,0,45, United-States, <=50K.,mid_workclass,class2,education5,capital_gain1,capital_loss1,hours5
4757,31, Self-emp-not-inc,206609, 10th,6, Never-married, Transport-moving, Not-in-family, White, Male,0,2205,60, United-States, <=50K.,junior work_class,class1,education4,capital_gain1,capital_loss6,hours7
4758,77,Private,88545, Some-college,10, Married-civ-spouse,Prof-specialty, Husband, White, Male,0,0,8, United-States, <=50K.,sineor_retired,class1,education6,capital_gain1,capital_loss1,hours1
4759,21, Private,224632, Bachelors,13, Never-married, Adm-clerical, Own-child, Black, Female,0,0,38, United-States, <=50K.,starter_workclass,class1,education8,capital_gain1,capital_loss1,hours4
4760,18, Private,227529, Some-college,10, Never-married, Sales, Own-child, White, Male,0,0,10, United-States, <=50K.,starter_workclass,class1,education6,capital_gain1,capital_loss1,hours1
4761,25, Private,210148, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K.,starter_workclass,class1,education6,capital_gain1,capital_loss1,hours4
4762,57, Private,224174, Assoc-voc,11, Widowed, Craft-repair, Not-in-family, Black, Male,0,0,40,United-States, <=50K.,Advanced_workclass,class1,education7,capital_gain1,capital_loss1,hours4
4763,25, Private,193787, Some-college,10, Never-married, Prof-specialty, Unmarried, White, Female,0,0,60, United-States, <=50K.,starter_workclass,class1,education6,capital_gain1,capital_loss1,hours7
4764,62, Self-emp-not-inc,244953, Some-college,10, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,20, United-States, <=50K.,diminishing_workclass,class1,education6,capital_gain1,capital_loss1,hours2
4765,35, Private,223749, Assoc-voc,11, Married-civ-spouse, Tech-support, Husband, White, Male,7298,0,48, United-States, >50K.,mid_workclass,class1,education7,capital_gain1,capital_loss1,hours5
4766,26, Private,37650, Some-college,10, Divorced, Prof-specialty, Not-in-family, White, Female,5060,0,40, United-States, <=50K.,junior work_class,class1,education6,capital_gain1,capital_loss1,hours4
4767,47, Private,358382, HS-grad,9, Never-married, Other-service, Not-in-family, Black, Male,0,0,40, United-States, <=50K.,senior_workclass,class2,education6,capital_gain1,capital_loss1,hours4
4768,25, Private,155275, Assoc-acdm,12, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K.,starter_workclass,class1,education8,capital_gain1,capital_loss1,hours4
4769,33, Private,180574, Assoc-voc,11, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K.,junior work_class,class1,education7,capital_gain1,capital_loss1,hours4
4770,28, Private,101853, Bachelors,13, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K.,junior work_class,class1,education8,capital_gain1,capital_loss1,hours4
4771,42, Self-emp-not-inc,34161, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K.,senior_workclass,class1,education10,capital_gain1,capital_loss1,hours4
4772,50, Private,83311, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K.,Advanced_workclass,class1,education9,capital_gain1,capital_loss1,hours4
4773,61, Private,217125, 1st-4th,2, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Mexico, <=50K.,diminishing_workclass,class1,education1,capital_gain1,capital_loss1,hours4
4774,50, Private,166368, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K.,Advanced_workclass,class1,education6,capital_gain1,capital_loss1,hours4
4775,23,Private,44793, HS-grad,9, Never-married,Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K.,starter_workclass,class1,education6,capital_gain1,capital_loss1,hours4
4776,27,Private,123147, Some-college,10, Never-married,Prof-specialty, Unmarried, White, Female,0,0,25, United-States, <=50K.,junior work_class,class1,education6,capital_gain1,capital_loss1,hours3
4777,51, Private,184529, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,1977,50, United-States, >50K.,Advanced_workclass,class1,education6,capital_gain1,capital_loss5,hours5
4778,37, Private,224566, Some-college,10, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,39, United-States, <=50K.,mid_workclass,class1,education6,capital_gain1,capital_loss1,hours4
4779,25, Private,195994, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,35, United-States, <=50K.,starter_workclass,class1,education8,capital_gain1,capital_loss1,hours4
4780,38, Private,186376, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,42, United-States, >50K.,mid_workclass,class1,education8,capital_gain1,capital_loss1,hours5
4781,60, Federal-gov,38749, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,99999,0,60, Philippines, >50K.,diminishing_workclass,class1,education10,capital_gain10,capital_loss1,hours7
4782,66,Private,78375, HS-grad,9, Married-civ-spouse,Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K.,junior_retired,class1,education6,capital_gain1,capital_loss1,hours5
4783,74, Private,148867, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,6418,0,24, United-States, >50K.,sineor_retired,class1,education6,capital_gain1,capital_loss1,hours3
4784,37, Private,207066, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,70, United-States, <=50K.,mid_workclass,class1,education9,capital_gain1,capital_loss1,hours8
4785,26, Private,339423, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K.,junior work_class,class2,education8,capital_gain1,capital_loss1,hours4
4786,39, Private,172186, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K.,mid_workclass,class1,education6,capital_gain1,capital_loss1,hours4
4787,19,Private,138564, HS-grad,9, Never-married,Prof-specialty, Own-child, White, Female,0,0,8, United-States, <=50K.,starter_workclass,class1,education6,capital_gain1,capital_loss1,hours1
4788,35, Private,208259, 10th,6, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,36, United-States, <=50K.,mid_workclass,class1,education4,capital_gain1,capital_loss1,hours4
4789,43, Local-gov,203376, Masters,14, Widowed, Prof-specialty, Unmarried, Black, Female,0,0,40, United-States, <=50K.,senior_workclass,class1,education9,capital_gain1,capital_loss1,hours4
4790,31, Self-emp-inc,243165, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K.,junior work_class,class1,education6,capital_gain1,capital_loss1,hours5
4791,35, Self-emp-inc,213008, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K.,mid_workclass,class1,education6,capital_gain1,capital_loss1,hours5
4792,30, Private,159323, Some-college,10, Divorced, Sales, Unmarried, White, Female,0,0,65, Canada, <=50K.,junior work_class,class1,education6,capital_gain1,capital_loss1,hours7
4793,22, Private,197050, HS-grad,9, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K.,starter_workclass,class1,education6,capital_gain1,capital_loss1,hours2
4794,36, Private,166855, 7th-8th,4, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K.,mid_workclass,class1,education2,capital_gain1,capital_loss1,hours4
4795,19, Private,163072, Some-college,10, Never-married, Sales, Own-child, White, Female,0,0,34, United-States, <=50K.,starter_workclass,class1,education6,capital_gain1,capital_loss1,hours4
4796,36, Private,191807, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Male,0,0,75, United-States, <=50K.,mid_workclass,class1,education6,capital_gain1,capital_loss1,hours8
4797,29, State-gov,48634, Bachelors,13, Never-married, Protective-serv, Own-child, White, Female,0,0,40, United-States, <=50K.,junior work_class,class1,education8,capital_gain1,capital_loss1,hours4
4798,30, Local-gov,287737, Some-college,10, Never-married, Protective-serv, Not-in-family, White, Female,3325,0,40, United-States, <=50K.,junior work_class,class1,education6,capital_gain1,capital_loss1,hours4
4799,31, Private,162623, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States, <=50K.,junior work_class,class1,education6,capital_gain1,capital_loss1,hours4
4800,27, Private,104993, HS-grad,9, Never-married, Sales, Own-child, Black, Male,0,0,40, United-States, <=50K.,junior work_class,class1,education6,capital_gain1,capital_loss1,hours4
4801,44,Private,256211, Assoc-voc,11, Married-civ-spouse,Prof-specialty, Husband, Asian-Pac-Islander, Male,0,2129,40, Poland, <=50K.,senior_workclass,class1,education7,capital_gain1,capital_loss6,hours4
4802,17, Private,298605, 11th,7, Never-married, Adm-clerical, Own-child, White, Female,0,0,15, United-States, <=50K.,starter_workclass,class1,education4,capital_gain1,capital_loss1,hours2
4803,36, Private,115803, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K.,mid_workclass,class1,education6,capital_gain1,capital_loss1,hours4
4804,43, Private,183342, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K.,senior_workclass,class1,education8,capital_gain1,capital_loss1,hours4
4805,46, Self-emp-not-inc,115971, 9th,5, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K.,senior_workclass,class1,education3,capital_gain1,capital_loss1,hours4
4806,24, Private,254547, HS-grad,9, Never-married, Adm-clerical, Other-relative, Black, Female,0,0,20, United-States, <=50K.,starter_workclass,class1,education6,capital_gain1,capital_loss1,hours2
4807,42, Private,211940, Some-college,10, Never-married, Transport-moving, Not-in-family, Black, Male,0,0,40, United-States, <=50K.,senior_workclass,class1,education6,capital_gain1,capital_loss1,hours4
4808,55, State-gov,136819, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,43, United-States, >50K.,Advanced_workclass,class1,education6,capital_gain1,capital_loss1,hours5
4809,61, Self-emp-not-inc,186000, Assoc-voc,11, Widowed, Craft-repair, Unmarried, White, Female,0,0,40, Canada, <=50K.,diminishing_workclass,class1,education7,capital_gain1,capital_loss1,hours4
4810,20, Private,289982, HS-grad,9, Never-married, Sales, Own-child, White, Female,0,0,10, El-Salvador, <=50K.,starter_workclass,class1,education6,capital_gain1,capital_loss1,hours1
